room_reservation_id,reservation_ref_no,room_no,reserved_date,booking_status,room_type,negotiated_price,no_of_occupant,no_of_adults,no_of_children,no_of_children_above_six,no_of_extra_beds,negotiated_extra_bed_rate,ep,ep_count,ep_rate,cp,cp_count,cp_rate,map_lunch,map_lunch_count,map_lunch_rate,ap,ap_count,ap_rate,total_room_amount,room_rate,total_without_tax,breakfast_count,lunch_count,dinner_count,breakfast_price,lunch_price,dinner_price,other_meal,other_meal_count,other_meal_rate,bst,service_charge,reservation_status,entered_by,map_dinner,map_dinner_count,map_dinner_rate,schedule_type,cnb_count_six_to_ten,cnb_count_below_six,foc
11528,RES_30052026_01817,305,2026-06-08,open,Deluxe Double,1662.34,2,2,0,0,0,502.16,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,1920.00,1662.34,1662.34,0,0,0,360.00,420.00,480.00,f,0,0.00,1.00,1.00,reserved,,f,0,0.00,single,0,0,f
11529,RES_08062026_01858,303,2026-06-08,close,Standard Double,1851.94,2,2,0,0,0,900.00,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,2138.99,1800.00,1851.94,0,0,0,0.00,0.00,0.00,f,0,0.00,1.00,1.00,reserved,Pushpa Maya Mongar,f,0,0.00,single,0,0,f
10493,RES_22042026_01558,501,2026-06-09,open,Deluxe Studio Apartment,1662.34,3,3,0,0,1,588.74,f,0,0.00,t,3,831.18,f,0,0.00,f,0,0.00,3560.01,1662.34,3082.26,3,0,0,277.06,363.64,363.64,f,0,0.00,1.00,1.00,reserved,,f,0,0.00,multiple,0,0,f
10492,RES_22042026_01558,501,2026-06-04,open,Deluxe Studio Apartment,1662.34,3,3,0,0,1,588.74,f,0,0.00,t,3,831.18,f,0,0.00,f,0,0.00,3560.01,1662.34,3082.26,3,0,0,277.06,363.64,363.64,f,0,0.00,1.00,1.00,reserved,,f,0,0.00,multiple,0,0,f
11533,RES_30052026_01817,203,2026-06-08,open,Standard Double,1662.34,0,0,0,0,0,502.16,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,1920.00,1662.34,1662.34,0,0,0,360.00,420.00,480.00,f,0,0.00,1.00,1.00,reserved,,f,0,0.00,single,0,0,f
11153,RES_18052026_01735,305,2026-06-04,close,Deluxe Double,1662.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3860.40,1662.34,3342.34,0,0,0,360.00,420.00,480.00,f,0,0.00,1.00,1.00,reserved,,t,2,1680.00,multiple,0,0,f
11537,RES_30052026_01817,302,2026-06-08,open,Standard Double,1662.34,0,0,0,0,0,502.16,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,1920.00,1662.34,1662.34,0,0,0,360.00,420.00,480.00,f,0,0.00,1.00,1.00,reserved,,f,0,0.00,single,0,0,f
11154,RES_18052026_01735,306,2026-06-04,close,Deluxe Double,1662.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3860.40,1662.34,3342.34,0,0,0,360.00,420.00,480.00,f,0,0.00,1.00,1.00,reserved,,t,2,1680.00,multiple,0,0,f
11155,RES_18052026_01735,504,2026-06-09,close,Premium Suite,1348.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3497.73,1662.34,3028.34,0,0,0,360.00,420.00,480.00,f,0,0.00,1.00,1.00,reserved,,t,2,1680.00,multiple,0,0,f
11532,RES_30052026_01817,206,2026-06-08,open,Deluxe Double,1662.34,0,0,0,0,0,502.16,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,1920.00,1662.34,1662.34,0,0,0,360.00,420.00,480.00,f,0,0.00,1.00,1.00,reserved,,f,0,0.00,single,0,0,f
11534,RES_30052026_01817,202,2026-06-08,open,Standard Double,1662.34,0,0,0,0,0,502.16,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,1920.00,1662.34,1662.34,0,0,0,360.00,420.00,480.00,f,0,0.00,1.00,1.00,reserved,,f,0,0.00,single,0,0,f
11535,RES_30052026_01817,306,2026-06-08,open,Deluxe Double,1662.34,0,0,0,0,0,502.16,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,1920.00,1662.34,1662.34,0,0,0,360.00,420.00,480.00,f,0,0.00,1.00,1.00,reserved,,f,0,0.00,single,0,0,f
11536,RES_30052026_01817,307,2026-06-08,open,Deluxe Double,1662.34,0,0,0,0,0,502.16,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,1920.00,1662.34,1662.34,0,0,0,360.00,420.00,480.00,f,0,0.00,1.00,1.00,reserved,,f,0,0.00,single,0,0,f
11163,RES_19052026_01746,6031,2026-06-07,open,Family Apartment(King),1662.34,2,2,0,0,0,658.01,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3800.00,1662.34,3290.04,2,0,2,354.98,458.87,458.87,f,0,0.00,1.00,1.00,reserved,,t,2,1627.70,single,0,0,f
11164,RES_19052026_01746,6032,2026-06-07,open,Family Apartment(Twin),1662.34,2,2,0,0,0,658.01,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3800.00,1662.34,3290.04,2,0,2,354.98,458.87,458.87,f,0,0.00,1.00,1.00,reserved,,t,2,1627.70,single,0,0,f
11165,RES_19052026_01746,602,2026-06-07,open,Executive Apartment,1662.34,2,2,0,0,0,658.01,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3800.00,1662.34,3290.04,2,0,2,354.98,458.87,458.87,f,0,0.00,1.00,1.00,reserved,,t,2,1627.70,single,0,0,f
11569,RES_11062026_01872,202,2026-06-11,close,Standard Double,1870.10,0,0,0,0,0,900.00,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,2159.97,1662.34,1870.10,0,0,0,0.00,0.00,0.00,f,0,0.00,1.00,1.00,reserved,Raj Man Rai,f,0,0.00,single,0,0,f
11555,RES_09062026_01866,503,2026-06-10,open,Premium Suite,2285.71,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,4319.99,2285.71,3740.25,2,0,2,311.69,415.58,415.58,f,0,0.00,1.00,1.00,reserved,GM,t,2,1454.54,single,0,0,f
11556,RES_09062026_01866,504,2026-06-10,open,Premium Suite,2285.71,2,1,1,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,4067.99,2285.71,3522.07,2,0,2,311.69,415.58,415.58,f,0,0.00,1.00,1.00,reserved,GM,t,2,1236.36,single,1,0,f
11560,RES_10062026_01867,206,2026-06-12,open,Deluxe Double,1766.23,2,2,0,0,0,571.43,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,2999.99,1766.23,2597.39,2,0,2,121.21,294.37,294.37,f,0,0.00,1.00,1.00,reserved,GM,t,2,831.16,single,0,0,f
11561,RES_10062026_01868,202,2026-06-10,open,Standard Double,1870.13,1,1,0,0,0,900.00,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,2160.00,1800.00,1870.13,0,0,0,0.00,0.00,0.00,f,0,0.00,1.00,1.00,reserved,Pushpa Maya Mongar,f,0,0.00,single,0,0,f
11507,RES_06062026_01850,602,2026-06-11,open,Executive Apartment,1662.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3450.01,1662.34,2987.02,2,0,2,277.06,385.28,385.28,f,0,0.00,1.00,1.00,reserved,,t,2,1324.68,single,0,0,f
11508,RES_06062026_01850,601,2026-06-11,open,Deluxe Studio Apartment,1662.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3450.01,1662.34,2987.02,2,0,2,277.06,385.28,385.28,f,0,0.00,1.00,1.00,reserved,,t,2,1324.68,single,0,0,f
11509,RES_06062026_01850,701,2026-06-11,open,Deluxe Studio Apartment,1662.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3450.01,1662.34,2987.02,2,0,2,277.06,385.28,385.28,f,0,0.00,1.00,1.00,reserved,,t,2,1324.68,single,0,0,f
11510,RES_06062026_01850,702,2026-06-11,open,Executive Apartment,1662.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3450.01,1662.34,2987.02,2,0,2,277.06,385.28,385.28,f,0,0.00,1.00,1.00,reserved,,t,2,1324.68,single,0,0,f
11156,RES_18052026_01735,503,2026-06-09,close,Premium Suite,2062.00,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,4322.01,1662.34,3742.00,0,0,0,360.00,420.00,480.00,f,0,0.00,1.00,1.00,reserved,,t,2,1680.00,multiple,0,0,f
10826,RES_06052026_01646,303,2026-06-10,close,Standard Double,1662.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3450.01,1662.34,2987.02,2,0,2,277.06,385.28,385.28,f,0,0.00,1.00,1.00,reserved,Ugyen Dema,t,2,1324.68,single,0,0,f
10827,RES_06052026_01646,304,2026-06-10,close,Executive,1662.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3450.01,1662.34,2987.02,2,0,2,277.06,385.28,385.28,f,0,0.00,1.00,1.00,reserved,Ugyen Dema,t,2,1324.68,single,0,0,f
10828,RES_06052026_01646,305,2026-06-10,close,Deluxe Double,1662.34,3,2,1,1,1,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,5295.01,1662.34,4584.42,3,0,3,277.06,385.28,385.28,f,0,0.00,1.00,1.00,reserved,Ugyen Dema,t,3,1987.02,single,0,0,f
10829,RES_06052026_01646,306,2026-06-10,close,Deluxe Double,1662.34,3,3,0,0,1,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,5295.01,1662.34,4584.42,3,0,3,277.06,385.28,385.28,f,0,0.00,1.00,1.00,reserved,Ugyen Dema,t,3,1987.02,single,0,0,f
10551,RES_24042026_01570,307,2026-06-04,open,Deluxe Double,1964.55,3,3,0,0,1,588.74,f,0,0.00,t,3,200.00,f,0,0.00,f,0,0.00,3180.05,1662.34,2753.29,0,0,0,173.16,346.32,346.32,f,0,0.00,1.00,1.00,reserved,,f,0,0.00,single,0,0,f
10557,RES_25042026_01574,503,2026-06-06,open,Premium Suite,1502.34,3,2,1,0,0,779.22,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3265.19,1662.34,2827.00,2,0,2,290.04,372.29,372.29,f,0,0.00,1.00,1.00,reserved,,t,2,1324.66,multiple,0,1,f
10558,RES_25042026_01574,504,2026-06-06,open,Premium Suite,1248.34,2,2,0,0,0,779.22,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,2971.82,1662.34,2573.00,2,0,2,290.04,372.29,372.29,f,0,0.00,1.00,1.00,reserved,,t,2,1324.66,multiple,0,0,f
10559,RES_25042026_01574,503,2026-06-12,open,Premium Suite,1267.34,3,2,1,0,0,779.22,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,2993.76,1662.34,2592.00,2,0,2,290.04,372.29,372.29,f,0,0.00,1.00,1.00,reserved,,t,2,1324.66,multiple,0,1,f
10560,RES_25042026_01574,504,2026-06-12,open,Premium Suite,8000.00,2,2,0,0,0,779.22,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,10769.98,1662.34,9324.66,2,0,2,290.04,372.29,372.29,f,0,0.00,1.00,1.00,reserved,,t,2,1324.66,multiple,0,0,f
10618,RES_26042026_01583,304,2026-06-06,open,Executive,1662.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3440.01,1662.34,2978.36,2,0,2,268.40,389.61,389.61,f,0,0.00,1.00,1.00,reserved,Sherab Dorji,t,2,1316.02,multiple,0,0,f
10619,RES_26042026_01583,303,2026-06-06,open,Standard Double,1662.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3440.01,1662.34,2978.36,2,0,2,268.40,389.61,389.61,f,0,0.00,1.00,1.00,reserved,Sherab Dorji,t,2,1316.02,multiple,0,0,f
10620,RES_26042026_01583,303,2026-06-11,open,Standard Double,1662.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3440.01,1662.34,2978.36,2,0,2,268.40,389.61,389.61,f,0,0.00,1.00,1.00,reserved,Sherab Dorji,t,2,1316.02,multiple,0,0,f
10621,RES_26042026_01583,304,2026-06-11,open,Executive,1697.34,2,2,0,0,0,935.06,f,0,0.00,f,0,0.00,f,0,0.00,f,0,0.00,3480.43,1662.34,3013.36,2,0,2,268.40,389.61,389.61,f,0,0.00,1.00,1.00,reserved,Sherab Dorji,t,2,1316.02,multiple,0,0,f
